POS,0,D605,2.60,1.86,2.28,67,x0E
POS,0,D605,2.61,1.86,2.60,67,x0E
POS,0,D605,2.62,1.85,2.88,65,x0E
POS,0,D605,2.64,1.85,3.10,65,x0E
POS,0,D605,2.64,1.84,3.25,65,x0E
POS,0,D605,2.62,1.85,2.89,66,x0E
POS,0,D605,2.61,1.85,2.63,67,x0E
POS,0,D605,2.62,1.86,2.87,67,x0E
POS,0,D605,2.63,1.85,3.09,65,x0E
POS,0,D605,2.60,1.82,2.72,61,x0E
POS,0,D605,2.60,1.84,2.48,66,x0E
POS,0,D605,2.60,1.84,2.33,67,x0E
POS,0,D605,2.60,1.85,2.22,67,x0E
POS,0,D605,2.58,1.86,2.14,67,x0E
POS,0,D605,2.59,1.85,2.56,63,x0E
POS,0,D605,2.59,1.85,2.37,66,x0E
POS,0,D605,2.61,1.86,2.68,67,x0E
POS,0,D605,2.60,1.86,2.47,66,x0E
POS,0,D605,2.60,1.86,2.34,68,x0E
POS,0,D605,2.59,1.85,2.21,65,x0E
POS,0,D605,2.61,1.85,2.56,67,x0E
POS,0,D605,2.62,1.85,2.85,65,x0E
POS,0,D605,2.63,1.84,3.05,66,x0E
POS,0,D605,2.64,1.85,3.22,65,x0E
POS,0,D605,2.64,1.85,3.36,65,x0E
POS,0,D605,2.65,1.85,3.45,66,x0E
POS,0,D605,2.63,1.86,3.06,67,x0E
POS,0,D605,2.64,1.85,3.26,64,x0E
POS,0,D605,2.62,1.85,2.91,67,x0E
POS,0,D605,2.64,1.85,3.11,65,x0E
POS,0,D605,2.63,1.85,2.80,67,x0E
POS,0,D605,2.61,1.86,2.58,67,x0E
POS,0,D605,2.61,1.86,2.41,67,x0E
POS,0,D605,2.59,1.86,2.29,66,x0E
POS,0,D605,2.61,1.85,2.65,65,x0E
POS,0,D605,2.62,1.86,2.89,67,x0E
POS,0,D605,2.63,1.85,3.08,66,x0E
POS,0,D605,2.62,1.85,2.75,66,x0E
POS,0,D605,2.62,1.85,2.97,66,x0E
POS,0,D605,2.63,1.84,3.16,65,x0E
POS,0,D605,2.62,1.85,2.83,67,x0E
POS,0,D605,2.63,1.86,3.05,66,x0E
POS,0,D605,2.63,1.85,3.22,64,x0E
POS,0,D605,2.62,1.85,2.86,66,x0E
POS,0,D605,2.60,1.82,2.60,64,x0E
POS,0,D605,2.60,1.83,2.42,67,x0E
POS,0,D605,2.60,1.84,2.28,66,x0E
POS,0,D605,2.57,1.83,2.12,62,x0E
POS,0,D605,2.60,1.83,2.51,66,x0E
POS,0,D605,2.62,1.83,2.80,66,x0E
POS,0,D605,2.63,1.82,3.04,64,x0E
POS,0,D605,2.62,1.84,2.76,68,x0E
POS,0,D605,2.60,1.83,2.52,65,x0E
POS,0,D605,2.60,1.83,2.35,66,x0E
POS,0,D605,2.62,1.83,2.69,65,x0E
POS,0,D605,2.62,1.84,2.47,67,x0E
POS,0,D605,2.60,1.85,2.29,65,x0E
POS,0,D605,2.61,1.85,2.61,67,x0E
POS,0,D605,2.62,1.85,2.85,67,x0E
POS,0,D605,2.63,1.85,3.05,66,x0E
POS,0,D605,2.61,1.86,2.79,67,x0E
POS,0,D605,2.62,1.86,3.01,66,x0E
POS,0,D605,2.63,1.85,3.18,65,x0E
POS,0,D605,2.62,1.85,2.84,66,x0E
POS,0,D605,2.61,1.84,2.58,66,x0E
POS,0,D605,2.61,1.85,2.85,66,x0E
POS,0,D605,2.61,1.86,2.60,68,x0E
POS,0,D605,2.59,1.85,2.41,65,x0E
POS,0,D605,2.58,1.85,2.28,66,x0E
POS,0,D605,2.58,1.85,2.17,66,x0E
POS,0,D605,2.58,1.84,2.11,66,x0E
POS,0,D605,2.58,1.85,2.07,67,x0E
POS,0,D605,2.60,1.86,2.47,66,x0E
POS,0,D605,2.61,1.86,2.78,65,x0E
POS,0,D605,2.63,1.85,3.00,66,x0E
POS,0,D605,2.61,1.85,2.71,66,x0E
POS,0,D605,2.59,1.84,2.49,65,x0E
POS,0,D605,2.59,1.84,2.35,67,x0E
POS,0,D605,2.60,1.84,2.70,65,x0E
POS,0,D605,2.62,1.83,2.94,65,x0E
POS,0,D605,2.62,1.84,3.09,67,x0E
POS,0,D605,2.63,1.84,3.25,66,x0E
POS,0,D605,2.62,1.85,2.89,66,x0E
POS,0,D605,2.60,1.86,2.64,67,x0E
POS,0,D605,2.61,1.86,2.91,65,x0E
POS,0,D605,2.61,1.85,2.67,67,x0E
POS,0,D605,2.60,1.85,2.45,66,x0E
POS,0,D605,2.61,1.85,2.79,64,x0E
POS,0,D605,2.62,1.85,3.03,65,x0E
POS,0,D605,2.62,1.86,3.19,67,x0E
POS,0,D605,2.60,1.86,2.83,65,x0E
POS,0,D605,2.61,1.86,3.06,65,x0E
POS,0,D605,2.61,1.85,3.20,65,x0E
POS,0,D605,2.61,1.86,2.93,69,x0E
POS,0,D605,2.60,1.85,2.68,66,x0E
POS,0,D605,2.60,1.85,2.94,65,x0E
POS,0,D605,2.61,1.85,3.14,65,x0E
POS,0,D605,2.63,1.84,3.27,65,x0E
POS,0,D605,2.64,1.83,3.37,65,x0E
POS,0,D605,2.61,1.83,3.01,66,x0E
POS,0,D605,2.62,1.84,3.15,67,x0E
POS,0,D605,2.59,1.83,2.78,63,x0E
POS,0,D605,2.61,1.83,2.57,68,x0E
POS,0,D605,2.63,1.83,2.86,66,x0E
POS,0,D605,2.62,1.84,2.57,65,x0E
POS,0,D605,2.65,1.82,2.46,89,x0E
POS,0,D605,2.63,1.84,2.34,68,x0E
POS,0,D605,2.62,1.85,2.25,68,x0E
POS,0,D605,2.61,1.85,2.11,65,x0E
POS,0,D605,2.59,1.85,2.07,66,x0E
POS,0,D605,2.59,1.83,2.06,67,x0E
POS,0,D605,2.59,1.83,2.03,66,x0E
POS,0,D605,2.60,1.85,2.42,67,x0E
POS,0,D605,2.58,1.84,2.31,66,x0E
POS,0,D605,2.59,1.83,2.60,66,x0E
POS,0,D605,2.59,1.83,2.44,67,x0E
POS,0,D605,2.63,1.81,2.79,64,x0E
POS,0,D605,2.61,1.83,2.56,67,x0E
POS,0,D605,2.61,1.84,2.37,66,x0E
POS,0,D605,2.62,1.84,2.70,65,x0E
POS,0,D605,2.60,1.84,2.53,67,x0E
POS,0,D605,2.61,1.84,2.38,67,x0E
POS,0,D605,2.59,1.84,2.25,65,x0E
POS,0,D605,2.58,1.84,2.11,64,x0E
POS,0,D605,2.59,1.84,2.51,65,x0E
POS,0,D605,2.60,1.84,2.80,66,x0E
POS,0,D605,2.61,1.84,3.05,64,x0E
POS,0,D605,2.61,1.84,3.18,66,x0E
POS,0,D605,2.60,1.84,2.83,65,x0E
POS,0,D605,2.62,1.84,3.05,66,x0E
POS,0,D605,2.60,1.85,2.74,66,x0E
POS,0,D605,2.60,1.85,2.52,66,x0E
POS,0,D605,2.59,1.84,2.34,65,x0E
POS,0,D605,2.61,1.84,2.69,65,x0E
POS,0,D605,2.62,1.84,2.93,66,x0E
POS,0,D605,2.61,1.85,2.66,66,x0E
POS,0,D605,2.61,1.85,2.88,67,x0E
POS,0,D605,2.63,1.84,3.09,65,x0E
POS,0,D605,2.63,1.82,3.28,63,x0E
POS,0,D605,2.61,1.83,2.95,67,x0E
POS,0,D605,2.61,1.84,2.71,68,x0E
POS,0,D605,2.60,1.85,2.52,67,x0E
POS,0,D605,2.61,1.85,2.84,64,x0E
POS,0,D605,2.60,1.84,2.62,67,x0E
POS,0,D605,2.62,1.83,2.89,65,x0E
POS,0,D605,2.63,1.82,3.13,63,x0E
POS,0,D605,2.64,1.82,3.28,65,x0E
POS,0,D605,2.65,1.82,3.39,65,x0E
POS,0,D605,2.62,1.84,3.04,68,x0E
POS,0,D605,2.62,1.84,2.74,66,x0E
POS,0,D605,2.61,1.85,2.53,67,x0E
POS,0,D605,2.62,1.85,2.81,66,x0E
POS,0,D605,2.63,1.84,3.01,66,x0E
POS,0,D605,2.65,1.83,3.17,66,x0E
POS,0,D605,2.64,1.84,3.29,66,x0E
POS,0,D605,2.64,1.85,3.38,66,x0E
POS,0,D605,2.63,1.85,3.05,68,x0E
POS,0,D605,2.61,1.86,2.76,67,x0E
POS,0,D605,2.62,1.84,3.02,63,x0E
POS,0,D605,2.60,1.85,2.69,65,x0E
POS,0,D605,2.59,1.84,2.47,65,x0E
POS,0,D605,2.61,1.84,2.76,66,x0E
POS,0,D605,2.60,1.84,2.53,66,x0E
POS,0,D605,2.60,1.84,2.34,65,x0E
POS,0,D605,2.60,1.84,2.68,65,x0E
POS,0,D605,2.60,1.84,2.49,67,x0E
POS,0,D605,2.59,1.85,2.35,67,x0E
POS,0,D605,2.59,1.85,2.24,67,x0E
POS,0,D605,2.58,1.85,2.12,65,x0E
POS,0,D605,2.59,1.85,2.50,66,x0E
POS,0,D605,2.59,1.85,2.33,66,x0E
