POS,0,9280,1.26,1.49,-0.28,65,x03
POS,0,9280,1.30,1.49,-0.16,87,x03
POS,0,9280,1.27,1.49,-0.18,74,x03
POS,0,9280,1.31,1.51,-0.04,76,x03
POS,0,9280,1.27,1.51,-0.10,65,x03
POS,0,9280,1.32,1.53,-0.06,83,x03
POS,0,9280,1.33,1.53,-0.01,90,x03
POS,0,9280,1.33,1.50,-0.04,94,x03
POS,0,9280,1.29,1.51,-0.11,66,x03
POS,0,9280,1.26,1.50,-0.16,68,x03
POS,0,9280,1.26,1.50,-0.15,90,x03
POS,0,9280,1.28,1.50,-0.05,86,x03
POS,0,9280,1.30,1.49,-0.03,92,x03
POS,0,9280,1.31,1.49,-0.07,90,x03
POS,0,9280,1.35,1.51,-0.00,82,x03
POS,0,9280,1.35,1.51,-0.00,92,x03
POS,0,9280,1.28,1.50,-0.08,67,x03
POS,0,9280,1.31,1.50,-0.09,89,x03
POS,0,9280,1.33,1.50,-0.12,87,x03
POS,0,9280,1.30,1.50,-0.16,73,x03
POS,0,9280,1.31,1.49,-0.07,88,x03
POS,0,9280,1.33,1.49,-0.01,88,x03
POS,0,9280,1.34,1.49,-0.06,90,x03
POS,0,9280,1.32,1.48,-0.14,67,x03
POS,0,9280,1.32,1.50,-0.07,91,x03
POS,0,9280,1.31,1.49,-0.12,76,x03
POS,0,9280,1.25,1.49,-0.12,81,x03
POS,0,9280,1.28,1.49,-0.13,91,x03
POS,0,9280,1.27,1.49,-0.20,63,x03
POS,0,9280,1.27,1.48,-0.18,93,x03
POS,0,9280,1.27,1.48,-0.22,69,x03
POS,0,9280,1.29,1.47,-0.25,73,x03
POS,0,9280,1.27,1.48,-0.29,62,x03
POS,0,9280,1.30,1.49,-0.18,90,x03
POS,0,9280,1.31,1.50,-0.08,85,x03
POS,0,9280,1.32,1.50,0.03,77,x03
POS,0,9280,1.31,1.50,-0.07,69,x03
POS,0,9280,1.34,1.47,0.04,71,x03
POS,0,9280,1.33,1.47,-0.05,75,x03
POS,0,9280,1.34,1.47,-0.07,91,x03
POS,0,9280,1.30,1.48,-0.14,67,x03
POS,0,9280,1.28,1.48,-0.16,80,x03
POS,0,9280,1.30,1.47,-0.17,89,x03
POS,0,9280,1.26,1.48,-0.21,65,x03
POS,0,9280,1.27,1.47,-0.19,92,x03
POS,0,9280,1.23,1.48,-0.20,69,x03
POS,0,9280,1.22,1.48,-0.24,61,x03
POS,0,9280,1.27,1.48,-0.10,77,x03
POS,0,9280,1.27,1.48,-0.11,89,x03
POS,0,9280,1.28,1.49,-0.03,87,x03
POS,0,9280,1.28,1.50,-0.11,72,x03
POS,0,9280,1.31,1.49,-0.16,80,x03
POS,0,9280,1.27,1.50,-0.20,64,x03
POS,0,9280,1.30,1.50,-0.02,52,x03
POS,0,9280,1.32,1.51,0.04,88,x03
POS,0,9280,1.33,1.51,-0.04,82,x03
POS,0,9280,1.37,1.50,-0.10,84,x03
POS,0,9280,1.35,1.49,-0.16,70,x03
POS,0,9280,1.34,1.48,-0.12,93,x03
POS,0,9280,1.36,1.49,-0.05,88,x03
POS,0,9280,1.37,1.48,0.07,62,x03
POS,0,9280,1.32,1.48,-0.03,66,x03
POS,0,9280,1.28,1.49,-0.09,68,x03
POS,0,9280,1.25,1.49,-0.15,63,x03
POS,0,9280,1.26,1.50,-0.22,65,x03
POS,0,9280,1.28,1.50,-0.20,91,x03
POS,0,9280,1.25,1.50,-0.23,65,x03
POS,0,9280,1.23,1.50,-0.23,74,x03
POS,0,9280,1.25,1.49,-0.22,88,x03
POS,0,9280,1.27,1.49,-0.23,82,x03
POS,0,9280,1.26,1.49,-0.21,90,x03
POS,0,9280,1.31,1.49,-0.12,87,x03
POS,0,9280,1.30,1.48,-0.04,84,x03
POS,0,9280,1.31,1.50,0.04,84,x03
POS,0,9280,1.31,1.49,-0.02,90,x03
POS,0,9280,1.31,1.49,0.06,78,x03
POS,0,9280,1.32,1.50,-0.06,66,x03
POS,0,9280,1.35,1.49,-0.12,80,x03
POS,0,9280,1.31,1.50,-0.18,65,x03
POS,0,9280,1.27,1.49,-0.23,60,x03
POS,0,9280,1.23,1.50,-0.21,74,x03
POS,0,9280,1.24,1.49,-0.25,68,x03
POS,0,9280,1.24,1.49,-0.25,80,x03
POS,0,9280,1.23,1.49,-0.25,74,x03
POS,0,9280,1.25,1.50,-0.13,84,x03
POS,0,9280,1.26,1.49,-0.21,59,x03
POS,0,9280,1.29,1.47,-0.21,89,x03
POS,0,9280,1.30,1.47,-0.26,66,x03
POS,0,9280,1.33,1.50,-0.09,71,x03
POS,0,9280,1.29,1.50,-0.15,66,x03
POS,0,9280,1.29,1.50,-0.21,66,x03
POS,0,9280,1.31,1.50,-0.10,86,x03
POS,0,9280,1.34,1.50,-0.18,66,x03
POS,0,9280,1.34,1.51,-0.06,81,x03
POS,0,9280,1.31,1.51,-0.13,67,x03
POS,0,9280,1.29,1.50,-0.12,89,x03
POS,0,9280,1.27,1.49,-0.18,65,x03
POS,0,9280,1.30,1.48,-0.17,90,x03
POS,0,9280,1.24,1.48,-0.22,62,x03
POS,0,9280,1.28,1.48,-0.12,88,x03
POS,0,9280,1.29,1.48,-0.21,54,x03
POS,0,9280,1.30,1.49,-0.21,88,x03
POS,0,9280,1.26,1.49,-0.24,61,x03
POS,0,9280,1.28,1.50,-0.23,90,x03
POS,0,9280,1.27,1.48,-0.07,62,x03
POS,0,9280,1.25,1.49,-0.12,73,x03
POS,0,9280,1.22,1.49,-0.17,62,x03
POS,0,9280,1.21,1.50,-0.22,61,x03
POS,0,9280,1.21,1.49,-0.25,68,x03
POS,0,9280,1.24,1.48,-0.30,61,x03
POS,0,9280,1.27,1.49,-0.27,89,x03
POS,0,9280,1.32,1.49,-0.29,75,x03
POS,0,9280,1.32,1.49,-0.29,82,x03
POS,0,9280,1.32,1.50,-0.18,91,x03
POS,0,9280,1.29,1.50,-0.19,80,x03
POS,0,9280,1.26,1.50,-0.23,62,x03
POS,0,9280,1.23,1.50,-0.22,74,x03
POS,0,9280,1.22,1.49,-0.25,68,x03
POS,0,9280,1.24,1.50,-0.22,92,x03
POS,0,9280,1.26,1.49,-0.26,68,x03
POS,0,9280,1.29,1.49,-0.17,90,x03
POS,0,9280,1.27,1.48,-0.21,66,x03
POS,0,9280,1.25,1.48,-0.25,62,x03
POS,0,9280,1.21,1.49,-0.21,77,x03
POS,0,9280,1.24,1.49,-0.12,91,x03
POS,0,9280,1.29,1.50,0.01,71,x03
POS,0,9280,1.32,1.49,-0.05,88,x03
POS,0,9280,1.33,1.48,-0.09,87,x03
POS,0,9280,1.33,1.48,-0.17,68,x03
POS,0,9280,1.32,1.48,-0.22,67,x03
POS,0,9280,1.33,1.49,-0.21,89,x03
POS,0,9280,1.32,1.50,-0.20,87,x03
POS,0,9280,1.30,1.49,-0.21,82,x03
POS,0,9280,1.33,1.50,-0.24,78,x03
POS,0,9280,1.33,1.49,-0.13,89,x03
POS,0,9280,1.36,1.50,-0.02,81,x03
POS,0,9280,1.36,1.49,-0.08,85,x03
POS,0,9280,1.36,1.50,-0.12,88,x03
POS,0,9280,1.35,1.49,-0.11,93,x03
POS,0,9280,1.34,1.50,-0.01,79,x03
POS,0,9280,1.33,1.48,-0.01,95,x03
POS,0,9280,1.35,1.48,-0.05,88,x03
POS,0,9280,1.35,1.47,-0.06,92,x03
POS,0,9280,1.34,1.47,0.05,70,x03
POS,0,9280,1.34,1.48,-0.02,88,x03
POS,0,9280,1.31,1.49,-0.10,68,x03
POS,0,9280,1.31,1.49,-0.17,69,x03
POS,0,9280,1.31,1.49,-0.19,82,x03
POS,0,9280,1.26,1.50,-0.17,79,x03
POS,0,9280,1.29,1.49,-0.08,89,x03
POS,0,9280,1.32,1.50,0.03,77,x03
POS,0,9280,1.34,1.49,0.04,91,x03
POS,0,9280,1.31,1.49,-0.06,64,x03
POS,0,9280,1.33,1.48,-0.05,91,x03
POS,0,9280,1.31,1.49,-0.12,69,x03
POS,0,9280,1.22,1.51,-0.17,75,x03
POS,0,9280,1.21,1.51,-0.19,72,x03
POS,0,9280,1.22,1.50,-0.24,64,x03
POS,0,9280,1.25,1.50,-0.22,90,x03
POS,0,9280,1.24,1.50,-0.25,66,x03
POS,0,9280,1.29,1.50,-0.14,87,x03
POS,0,9280,1.31,1.50,-0.15,89,x03
POS,0,9280,1.33,1.50,-0.19,82,x03
POS,0,9280,1.30,1.49,-0.22,70,x03
POS,0,9280,1.32,1.50,-0.09,81,x03
POS,0,9280,1.32,1.51,-0.03,91,x03
POS,0,9280,1.34,1.51,-0.05,89,x03
POS,0,9280,1.29,1.51,-0.12,66,x03
POS,0,9280,1.25,1.52,-0.16,64,x03
POS,0,9280,1.23,1.51,-0.18,75,x03
POS,0,9280,1.25,1.50,-0.23,66,x03
POS,0,9280,1.28,1.50,-0.14,90,x03
POS,0,9280,1.33,1.49,-0.14,87,x03
POS,0,9280,1.35,1.49,-0.14,89,x03
POS,0,9280,1.37,1.49,-0.16,86,x03
POS,0,9280,1.34,1.47,-0.01,58,x03
POS,0,9280,1.39,1.45,0.05,84,x03
POS,0,9280,1.32,1.46,-0.04,64,x03
POS,0,9280,1.32,1.48,-0.08,89,x03
POS,0,9280,1.29,1.48,-0.15,64,x03
POS,0,9280,1.34,1.50,-0.02,76,x03
POS,0,9280,1.38,1.50,0.03,84,x03
POS,0,9280,1.37,1.49,-0.03,88,x03
POS,0,9280,1.35,1.49,0.03,88,x03
POS,0,9280,1.31,1.48,-0.06,68,x03
POS,0,9280,1.33,1.48,-0.01,90,x03
POS,0,9280,1.36,1.47,-0.06,88,x03
POS,0,9280,1.37,1.47,-0.06,90,x03
POS,0,9280,1.33,1.47,-0.12,72,x03
POS,0,9280,1.31,1.47,-0.18,68,x03
POS,0,9280,1.32,1.46,-0.03,62,x03
POS,0,9280,1.35,1.47,-0.06,87,x03
POS,0,9280,1.35,1.48,-0.07,90,x03
POS,0,9280,1.29,1.49,-0.13,66,x03
POS,0,9280,1.30,1.49,-0.10,93,x03
POS,0,9280,1.27,1.50,-0.10,86,x03
POS,0,9280,1.26,1.50,-0.17,65,x03
POS,0,9280,1.28,1.50,-0.10,91,x03
POS,0,9280,1.28,1.49,-0.06,94,x03
POS,0,9280,1.29,1.49,-0.10,86,x03
POS,0,9280,1.26,1.50,-0.12,77,x03
POS,0,9280,1.25,1.50,-0.16,75,x03
POS,0,9280,1.24,1.50,-0.19,73,x03
POS,0,9280,1.27,1.49,-0.20,87,x03
POS,0,9280,1.30,1.49,-0.04,63,x03
POS,0,9280,1.32,1.50,0.01,87,x03
POS,0,9280,1.28,1.50,-0.05,74,x03
POS,0,9280,1.26,1.50,-0.11,70,x03
POS,0,9280,1.28,1.50,-0.14,86,x03
POS,0,9280,1.29,1.50,-0.14,93,x03
POS,0,9280,1.31,1.49,-0.15,88,x03
POS,0,9280,1.31,1.49,-0.11,94,x03
POS,0,9280,1.26,1.50,-0.13,72,x03
POS,0,9280,1.27,1.50,-0.15,87,x03
POS,0,9280,1.30,1.50,-0.15,89,x03
POS,0,9280,1.28,1.50,-0.19,69,x03
POS,0,9280,1.32,1.47,-0.08,84,x03
POS,0,9280,1.31,1.47,-0.17,62,x03
POS,0,9280,1.31,1.47,-0.14,94,x03
POS,0,9280,1.32,1.47,-0.04,86,x03
POS,0,9280,1.31,1.47,-0.12,72,x03
POS,0,9280,1.30,1.47,-0.19,62,x03
POS,0,9280,1.30,1.46,-0.19,86,x03
POS,0,9280,1.27,1.46,-0.22,68,x03
POS,0,9280,1.30,1.48,-0.08,78,x03
POS,0,9280,1.28,1.48,-0.13,76,x03
POS,0,9280,1.31,1.48,-0.14,88,x03
POS,0,9280,1.33,1.49,-0.17,87,x03
POS,0,9280,1.29,1.48,-0.22,60,x03
POS,0,9280,1.30,1.49,-0.22,88,x03
POS,0,9280,1.27,1.49,-0.24,68,x03
POS,0,9280,1.29,1.47,-0.20,94,x03
POS,0,9280,1.32,1.46,-0.18,90,x03
POS,0,9280,1.32,1.46,-0.07,79,x03
POS,0,9280,1.27,1.46,-0.09,77,x03
POS,0,9280,1.28,1.46,-0.18,63,x03
POS,0,9280,1.31,1.46,-0.20,83,x03
POS,0,9280,1.27,1.47,-0.18,79,x03
POS,0,9280,1.29,1.48,-0.08,86,x03
POS,0,9280,1.28,1.48,-0.12,79,x03
POS,0,9280,1.26,1.50,-0.17,69,x03
POS,0,9280,1.22,1.51,-0.17,73,x03
