0.77	1.56	-0.25		0.77822	1.55261
0.79	1.55	-0.04			
0.79	1.54	-0.17			
0.79	1.54	0.02			
0.8	1.54	0.03			
0.8	1.54	0.08			
0.79	1.52	0.17			
0.79	1.52	0.16			
0.8	1.52	0.25			
0.8	1.53	0.33			
0.8	1.53	0.39			
0.81	1.53	0.43			
0.81	1.52	0.46			
0.81	1.53	0.48			
0.82	1.53	0.5			
0.82	1.53	0.31			
0.82	1.54	0.09			
0.76	1.58	0.16			
0.78	1.56	-0.01			
0.78	1.54	-0.12			
0.79	1.54	-0.06			
0.8	1.54	0.01			
0.8	1.55	0.03			
0.8	1.55	-0.12			
0.8	1.55	-0.11			
0.8	1.54	-0.21			
0.81	1.54	-0.07			
0.8	1.53	-0.1			
0.8	1.54	0.07			
0.75	1.58	-0.04			
0.76	1.57	0.12			
0.78	1.56	0.04			
0.78	1.55	0.16			
0.78	1.55	0.14			
0.73	1.59	0.02			
0.76	1.57	0.04			
0.77	1.56	0.18			
0.74	1.59	0			
0.75	1.56	-0.14			
0.77	1.56	0.04			
0.78	1.55	0.08			
0.79	1.54	0.14			
0.71	1.59	-0.04			
0.73	1.58	0.1			
0.71	1.61	-0.07			
0.74	1.58	0.09			
0.77	1.56	0.11			
0.78	1.56	0.14			
0.79	1.56	0.05			
0.78	1.55	-0.09			
0.8	1.54	-0.01			
0.81	1.54	0.05			
0.8	1.54	-0.11			
0.81	1.53	-0.08			
0.8	1.54	0.01			
0.81	1.54	-0.14			
0.81	1.54	0.04			
0.79	1.54	-0.11			
0.81	1.54	-0.07			
0.77	1.56	-0.19			
0.79	1.55	-0.13			
0.8	1.54	0.05			
0.79	1.55	0.1			
0.76	1.57	-0.07			
0.78	1.56	-0.07			
0.78	1.55	-0.12			
0.8	1.54	0.05			
0.8	1.54	0.11			
0.8	1.55	0.1			
0.8	1.55	0.01			
0.81	1.54	-0.12			
0.8	1.55	-0.19			
0.8	1.55	-0.19			
0.8	1.55	-0.17			
0.78	1.54	-0.24			
0.75	1.57	-0.31			
0.75	1.57	-0.18			
0.72	1.6	-0.26			
0.74	1.59	-0.34			
0.7	1.62	-0.34			
0.72	1.59	-0.29			
0.75	1.58	-0.19			
0.72	1.6	-0.27			
0.75	1.58	-0.15			
0.76	1.57	-0.11			
0.77	1.55	-0.21			
0.78	1.55	-0.08			
0.74	1.57	-0.17			
0.75	1.57	0.01			
0.77	1.57	0.07			
0.78	1.56	-0.08			
0.79	1.55	0.08			
0.8	1.54	0.21			
0.8	1.53	0.3			
0.81	1.53	0.36			
0.77	1.57	0.12			
0.73	1.59	0.21			
0.74	1.58	0.11			
0.76	1.57	0.13			
0.77	1.56	0.24			
0.72	1.59	0.08			
0.69	1.62	-0.03			
0.71	1.6	0.05			
0.73	1.59	0.18			
0.75	1.58	0.15			
0.76	1.56	0.06			
0.77	1.55	0.09			
0.78	1.55	0.09			
0.79	1.55	0.2			
0.79	1.55	0.14			
0.8	1.54	0.13			
0.76	1.58	-0.03			
0.78	1.56	-0.07			
0.78	1.56	-0.08			
0.79	1.56	-0.04			
0.78	1.56	-0.07			
0.78	1.55	-0.11			
0.78	1.54	-0.02			
0.79	1.54	0.13			
0.81	1.54	0.16			
0.79	1.55	0.06			
0.78	1.54	0.17			
0.78	1.54	0.25			
0.79	1.54	0.26			
0.79	1.54	0.33			
0.79	1.53	0.39			
0.8	1.54	0.35			
0.8	1.54	0.4			
0.8	1.54	0.45			
0.8	1.55	0.37			
0.8	1.55	0.15			
0.79	1.54	-0.02			
