POS,0,55B5,7.84,11.01,0.36,83,x00
POS,0,55B5,7.86,11.03,0.26,83,x00
POS,0,55B5,7.87,11.02,0.45,84,x00
POS,0,55B5,7.87,11.00,0.55,84,x00
POS,0,55B5,7.87,10.99,0.48,84,x00
POS,0,55B5,7.89,11.00,0.60,92,x00
POS,0,55B5,7.88,11.00,0.43,83,x00
POS,0,55B5,7.89,10.98,0.60,85,x00
POS,0,55B5,7.89,10.97,0.58,84,x00
POS,0,55B5,7.89,10.97,0.38,83,x00
POS,0,55B5,7.88,10.99,0.20,82,x00
POS,0,55B5,7.88,11.00,0.17,83,x00
POS,0,55B5,7.86,11.01,0.21,83,x00
POS,0,55B5,7.85,11.03,0.17,83,x00
POS,0,55B5,7.87,11.01,0.11,83,x00
POS,0,55B5,7.87,11.02,0.06,83,x00
POS,0,55B5,7.88,11.04,0.06,83,x00
POS,0,55B5,7.89,11.03,0.26,84,x00
POS,0,55B5,7.89,11.01,0.13,83,x00
POS,0,55B5,7.88,10.97,0.10,84,x00
POS,0,55B5,7.88,10.97,0.29,84,x00
POS,0,55B5,7.89,10.97,0.38,84,x00
POS,0,55B5,7.87,10.99,0.26,82,x00
POS,0,55B5,7.88,11.00,0.13,83,x00
POS,0,55B5,7.88,11.00,0.31,84,x00
POS,0,55B5,7.89,10.98,0.17,83,x00
POS,0,55B5,7.90,10.98,0.10,83,x00
POS,0,55B5,7.87,11.00,0.13,83,x00
POS,0,55B5,7.88,10.99,0.32,84,x00
POS,0,55B5,7.88,11.02,0.18,82,x00
POS,0,55B5,7.88,11.03,0.17,83,x00
POS,0,55B5,7.89,11.02,0.33,84,x00
POS,0,55B5,7.89,11.01,0.18,83,x00
POS,0,55B5,7.89,11.01,0.19,83,x00
POS,0,55B5,7.90,10.99,0.43,85,x00
POS,0,55B5,7.91,10.98,0.52,84,x00
POS,0,55B5,7.90,10.97,0.63,84,x00
POS,0,55B5,7.90,10.97,0.38,83,x00
POS,0,55B5,7.87,10.99,0.31,83,x00
POS,0,55B5,7.87,10.98,0.25,83,x00
POS,0,55B5,7.88,10.99,0.26,83,x00
POS,0,55B5,7.89,10.98,0.35,84,x00
POS,0,55B5,7.87,11.00,0.29,83,x00
